Material Request of maximum {0} can be made for Item {1} against Sales Order {2},Αίτηση υλικού με μέγιστο {0} μπορεί να γίνει για το είδος {1} κατά την παραγγελία πώλησης {2},
Material Request used to make this Stock Entry,Αίτηση υλικού που χρησιμοποιείται για να γίνει αυτήν η καταχώρnση αποθέματος,
Material Request {0} is cancelled or stopped,H αίτηση υλικού {0} έχει ακυρωθεί ή διακοπεί,
Material Request {0} submitted.,Υποβλήθηκε αίτημα υλικού {0}.,
Material Requested,Υλικό που ζητήθηκε,
Material Requests,υλικό αιτήσεις,
Material Requests Required,Απαιτούμενα αιτήματα υλικού,
Material Requests for which Supplier Quotations are not created,Αιτήσεις υλικού για τις οποίες δεν έχουν δημιουργηθεί προσφορές προμηθευτή,
Material Transfer,Μεταφορά υλικού,
Material Transfer for Manufacture,Μεταφορά υλικού για την κατασκευή,
Material Transferred,Μεταφορά υλικού,
Material Transferred for Manufacture,Υλικό το οποίο μεταφέρεται για την Κατασκευή,
Material Transferred for Manufacturing,Υλικό το οποίο μεταφέρεται για Βιομηχανία,
Material Transferred for Subcontract,Μεταφερόμενο υλικό για υπεργολαβία,
Material to Supplier,Υλικό Προμηθευτή,
Materials,Υλικά,
Materials Required,Απαιτούμενα υλικά,
Materials Required (Exploded),Υλικά που απαιτούνται (αναλυτικά),
Max Amount,Μέγιστο ποσό,
Max Amount Eligible,Μέγιστο ποσό είναι επιλέξιμο,
Max Amt,Max Amt,
Max Attempts,Μέγιστες προσπάθειες,
Max Benefit Amount,Μέγιστο ποσό οφελών,
Max Benefit Amount (Yearly),Μέγιστο ποσό παροχών (Ετήσιο),
Max Benefits (Amount),Μέγιστα οφέλη (Ποσό),
Max Benefits (Yearly),Μέγιστα οφέλη (ετησίως),
Max Discount (%),Μέγιστη έκπτωση (%),
Max Exemption Amount,Μέγιστο ποσό απαλλαγής,
Max Exemption Amount cannot be greater than maximum exemption amount {0} of Tax Exemption Category {1},Το μέγιστο ποσό απαλλαγής δεν μπορεί να είναι μεγαλύτερο από το μέγιστο ποσό απαλλαγής {0} της φορολογικής απαλλαγής κατηγορίας {1},
Max Grade,Μέγιστη βαθμολογία,
Max Leaves Allowed,Τα μέγιστα φύλλα επιτρέπονται,
Max Qty,Μέγιστη ποσότητα,
Max Retry Limit,Μέγιστο όριο επανάληψης,
Max Sample Quantity,Μέγιστη ποσότητα δείγματος,
Max Score,Μέγιστο αποτέλεσμα,
Max Strength,Μέγιστη Αντοχή,
Max Taxable Income,Μέγιστο φορολογητέο εισόδημα,
Max benefits should be greater than zero to dispense benefits,Τα μέγιστα οφέλη θα πρέπει να είναι μεγαλύτερα από το μηδέν για την εξάλειψη των παροχών,
Max discount allowed for item: {0} is {1}%,Η μέγιστη έκπτωση που επιτρέπεται για το είδος: {0} είναι {1}%,
Max number of visit,Μέγιστος αριθμός επισκέψεων,
Max strength cannot be less than zero.,Η μέγιστη ισχύς δεν μπορεί να είναι μικρότερη από μηδέν.,
Max working hours against Timesheet,Max ώρες εργασίας κατά Timesheet,
Max: {0},Μέγιστο: {0},
Maximum Age,Μέγιστη ηλικία,
Maximum Assessment Score,Μέγιστη βαθμολογία αξιολόγησης,
Maximum Carry Forwarded Leaves,Μέγιστο φερόμενο φύλλο μεταφοράς,
Maximum Continuous Days Applicable,Ισχύουν οι μέγιστες συνεχείς ημέρες,
Maximum Exempted Amount,Μέγιστο ποσό απαλλαγής,
Maximum Exemption Amount,Μέγιστο ποσό απαλλαγής,
Maximum Invoice Amount,Μέγιστο ποσό του τιμολογίου,
Maximum Loan Amount,Ανώτατο ποσό του δανείου,
Maximum Loan Value,Μέγιστη τιμή δανείου,
Maximum Permissible Value,Μέγιστη επιτρεπτή τιμή,
Maximum Samples - {0} can be retained for Batch {1} and Item {2}.,Τα μέγιστα δείγματα - {0} μπορούν να διατηρηθούν για το Batch {1} και το στοιχείο {2}.,
Maximum Samples - {0} have already been retained for Batch {1} and Item {2} in Batch {3}.,Τα μέγιστα δείγματα - {0} έχουν ήδη διατηρηθεί για το Παρτίδα {1} και το στοιχείο {2} στην Παρτίδα {3}.,
Maximum Score,μέγιστο Σκορ,
Maximum Use,Μέγιστη χρήση,
Maximum amount eligible for the component {0} exceeds {1},Το μέγιστο ποσό που είναι επιλέξιμο για το στοιχείο {0} υπερβαίνει το {1},
Maximum attempts for this quiz reached!,Οι μέγιστες προσπάθειες για αυτό το κουίζ έφτασαν!,
Maximum benefit amount of component {0} exceeds {1},Το μέγιστο ποσό παροχών του στοιχείου {0} υπερβαίνει το {1},
Maximum benefit amount of employee {0} exceeds {1},Το μέγιστο ποσό παροχών του υπαλλήλου {0} υπερβαίνει το {1},
Maximum discount for Item {0} is {1}%,Η μέγιστη έκπτωση για το στοιχείο {0} είναι {1}%,
Maximum leave allowed in the leave type {0} is {1},Η μέγιστη άδεια που επιτρέπεται στον τύπο άδειας {0} είναι {1},
Maximum sample quantity that can be retained,Μέγιστη ποσότητα δείγματος που μπορεί να διατηρηθεί,
May,Μάιος,
Meal Preference,Προτίμηση γεύματος,
Medical,Ιατρικός,
Medical Code,Ιατρικό κώδικα,
Medical Code Standard,Πρότυπο Ιατρικού Κώδικα,
Medical Codes,Ιατρικοί κωδικοί,
Medical Coding,Ιατρική κωδικοποίηση,
Medical Department,Ιατρικό Τμήμα,
Medical History,Ιατρικό ιστορικό,
Medical Record,Ιατρικό αρχείο,
Medication,φαρμακευτική αγωγή,
Medication Details,Λεπτομέρειες φαρμάκων,
Medication Orders,Παραγγελίες φαρμάκων,
Medication Warehouse,Αποθήκη φαρμάκων,
Medications,Φάρμακα,
Medium,Μέσο,
Meetup Embed HTML,Meetup Ενσωμάτωση HTML,
Member,Μέλος,
Member Activity,Δραστηριότητα μελών,
Member ID,ταυτότητα μέλους,
Member Name,Ονομα μέλους,
Member Since,Μέλος από,
Members,Μέλη,
Membership,Ιδιότητα μέλους,
Membership Details,Στοιχεία μέλους,
Membership Expiry Date,Ημερομηνία λήξης μέλους,
Membership ID,Αναγνωριστικό μέλους,
Membership Print Format,Μορφή εκτύπωσης μέλους,
Membership Status,Κατάσταση μέλους,
Membership Type,Τύπος μέλους,
Mention Valuation Rate in the Item master.,Αναφέρετε το ποσοστό αποτίμησης στο κύριο στοιχείο.,
Mention if non-standard payable account,Αναφέρετε εάν ο μη τυποποιημένος πληρωτέος λογαριασμός,
Mention if non-standard receivable account,Αναφέρετε αν μη τυποποιημένα εισπρακτέα λογαριασμού,
Mention if non-standard receivable account applicable,Αναφέρετε αν μη τυποποιημένα εισπρακτέα λογαριασμό εφαρμόζεται,
Merge,Συγχώνευση,
Merge Account,Συγχώνευση λογαριασμού,
Merge with Existing Account,Συγχώνευση με υπάρχοντα λογαριασμό,
Merge with existing,Συγχώνευση με τις υπάρχουσες,
"Merging is only possible if following properties are same in both records. Is Group, Root Type, Company","Η συγχώνευση είναι δυνατή μόνο εάν οι ακόλουθες ιδιότητες ίδια στα δύο αρχεία. Είναι η Ομάδα, Τύπος Root, Company",
Message,Μήνυμα,
Message Examples,Παραδείγματα μηνύματος,
Message Sent,Το μήνυμα εστάλη,
Message for Supplier,Μήνυμα για την Προμηθευτής,
Message to show,Μήνυμα για να δείξει,
Message will be sent to the users to get their status on the Project,Θα σταλεί μήνυμα στους χρήστες για να λάβουν την κατάστασή τους στο Έργο,
Messages greater than 160 characters will be split into multiple messages,Τα μηνύματα που είναι μεγαλύτερα από 160 χαρακτήρες θα χωρίζονται σε πολλαπλά μηνύματα,
Meta Data,Μεταδεδομένα,
Method,Μέθοδος,
Mg/K,Mg / K,
Middle Income,Μέσα έσοδα,
Middle Name,Μεσαίο όνομα,
Middle Name (Optional),Πατρώνυμο (προαιρετικό),
Middle Name (optional),Μεσαίο όνομα (προαιρετικό),
Mileage,Απόσταση σε μίλια,
Min Amount,Ελάχιστο ποσό,
Min Amt,Min Amt,
Min Amt can not be greater than Max Amt,Το Min Amt δεν μπορεί να είναι μεγαλύτερο από το Max Amt,
Min Grade,Ελάχιστη Βαθμολογία,
Min Order Qty,Ελάχιστη ποσότητα παραγγελίας,
Min Qty,Ελάχιστη ποσότητα,
Min Qty can not be greater than Max Qty,Η ελάχιστη ποσότητα δεν μπορεί να είναι μεγαλύτερη από την μέγιστη ποσότητα,
Min Taxable Income,Ελάχιστο φορολογητέο εισόδημα,
Minimum Age,Ελάχιστη ηλικία,
Minimum Invoice Amount,Ελάχιστο ποσό του τιμολογίου,
Minimum Lead Age (Days),Ελάχιστη ηλικία μόλυβδου (ημέρες),
Minimum Order Qty,Ελάχιστη ποσότητα παραγγελίας,
Minimum Order Quantity,Ελάχιστη ποσότητα παραγγελίας,
Minimum Permissible Value,Ελάχιστη επιτρεπτή τιμή,
Minimum Qty,Ελάχιστη ποσότητα,
Minimum Seating,Ελάχιστη χωρητικότητα,
Minimum Total Spent,Ελάχιστο συνολικό υπόλοιπο,
Minimum quantity should be as per Stock UOM,Η ελάχιστη ποσότητα θα πρέπει να είναι σύμφωνα με το UOM των αποθεμάτων,
